,folder_file,cell_ID,data_type,drug,replication_no,aplication_order,drug_in,drug_out,I_setting (nA/'steps'),R_series_Mohm,cell_type,voltage_threshold,max_firing,FI_slope,sag,AP_width,AP_height,AP_slope,mouseline,rheobased_threshold,tau_rc,mean_max_firing,SD_max_firing,mean_FI_slope,SD_FI_slope,mean_rheobased_threshold,mean_voltage_threshold_file,SD_voltage_threshold_file,mean_AP_height_file,mean_AP_slope_file,mean_AP_width
20,JJB210507/t14,CTG210507a,FP,PSIL,2,1,,,,,,"[-46.220627, -45.230625, -45.261562, -44.209686, -43.40531, -43.68375, -43.40531, -42.66281]",15.800595312584303,0.1749999999999999,"[Sag(val=0.15093756, steady_state=-91.05893, current_inj=-120.0), Sag(val=0.12543274, steady_state=-88.46637, current_inj=-100.0)]","[6.6, 5.8, 3.4, 4.1, 3.6, 3.6, 3.7, 3.5]","[87.70781, 86.160934, 85.41844, 82.97437, 82.44844, 82.69594, 82.01531, 81.21094]","[22.48918190980569, 26.109374075224906, 94.90937974717882, 59.26740918840681, 82.44844055175781, 82.69593811035156, 74.55937472256747, 90.234375]",CTG,67.61904761904756,"[Tau(val=73.0, steady_state=-61.426582, current_inj=60.0), Tau(val=52.3, steady_state=-65.686195, current_inj=40.0)]",22.12882755106337,5.465816456950564,0.32499999999999996,0.17392527130926091,38.160666818561516,-44.25996398925781,1.1256047487258911,83.82902526855469,66.58918416316163,4.2875
50,JJB210608/t30,CTG210608c,FP,PSIL,1,1,,,,,,"[-34.86656, -34.68094, -33.93844, -34.49531, -34.185936, -33.629063, -33.165, -31.772812, -32.515312, -32.175, -33.01031, -33.75281, -33.690937, -31.989374, -33.4125, -32.26781, -31.9275, -32.391563, -33.505314]",25.216847623048213,0.6,"[Sag(val=0.30173823, steady_state=-78.00831, current_inj=-100.0), Sag(val=0.1636723, steady_state=-74.44952, current_inj=-80.0)]","[4.0, 5.5, 3.8, 6.9, 9.8, 9.2, 9.7, 9.6, 9.8, 7.9, 9.3, 4.9, 9.3, 8.3, 12.1, 9.0, 9.4, 8.9, 9.5]","[56.15156, 56.460938, 55.532814, 57.110626, 57.1725, 56.894062, 56.151566, 54.57375, 55.501877, 54.759377, 55.656563, 55.965935, 55.965935, 54.604687, 56.12062, 54.728436, 54.29531, 54.480938, 55.996876]","[62.3906241522895, 62.734375, 69.41601753234863, 51.91875110973011, 38.11500040690104, 47.41171836853027, 43.193511962890625, 45.47812461853027, 39.64419773646764, 49.78125138716264, 37.10437520345052, 55.96593475341797, 50.87812250310724, 45.503905614217125, 37.41374715169271, 49.75312319668856, 49.35937361283735, 41.90841381366436, 39.99776840209961]",CTG,34.99999999999997,"[Tau(val=48.2, steady_state=-55.65568, current_inj=20.0)]",22.12882755106337,5.465816456950564,0.32499999999999996,0.17392527130926091,38.160666818561516,-33.23012924194336,0.9519662261009216,55.69075012207031,48.31412297505401,8.257894736842108
53,JJB210608/t40,CTG210608d,FP,PSIL,1,1,,,,,,"[-41.085, -42.66281, -44.055, -43.095936, -41.70375, -43.343437, -41.641876, -41.54906, -41.58, -39.94031, -43.714687, -41.58, -43.03406, -42.075, -40.992188, -41.858437]",30.450417423228917,0.4750000000000001,"[Sag(val=0.10050972, steady_state=-86.95801, current_inj=-100.0), Sag(val=0.06397027, steady_state=-82.92831, current_inj=-80.0)]","[3.3, 4.0, 6.1, 4.7, 3.8, 4.6, 4.2, 3.9, 4.6, 3.7, 6.5, 4.0, 6.1, 4.0, 3.8, 4.0]","[61.287186, 62.772186, 63.978752, 62.895935, 61.00875, 62.215313, 60.761253, 60.668434, 61.00875, 59.24531, 62.98875, 61.163437, 62.71031, 61.596565, 61.194374, 61.78219]","[76.60898208618164, 69.74687364366319, 29.081250971013848, 48.38148850661057, 67.78750101725261, 62.21531295776367, 55.237503051757805, 67.40937127007378, 43.57767922537668, 74.05663967132568, 22.49598230634417, 67.95937432183159, 24.11935072678786, 68.44062805175781, 76.49296760559082, 68.64687601725261]",CTG,4.561403508771918,"[Tau(val=68.7, steady_state=-55.526875, current_inj=20.0)]",22.12882755106337,5.465816456950564,0.32499999999999996,0.17392527130926091,38.160666818561516,-42.11947250366211,1.0706993341445923,61.7048454284668,57.64111133941152,4.45625
448,JJB230131/t9,CTG230131a,FP,TCB2,1,1,,,,,,"[-34.340626, -31.958437, -33.690937, -33.38156, -33.134064, -34.557186, -33.01031, -34.12406]",32.60276276259364,0.32499999999999984,"[Sag(val=0.08520753, steady_state=-93.145256, current_inj=-100.0), Sag(val=0.040155467, steady_state=-87.60051, current_inj=-80.0)]","[4.9, 4.6, 5.0, 5.1, 5.1, 5.6, 5.2, 6.1]","[53.490936, 52.191563, 53.2125, 53.800312, 53.58375, 55.006874, 53.738434, 55.28531]","[38.2078116280692, 40.14735588660607, 38.00892966134208, 38.428794315883096, 38.274108341762, 34.37929630279541, 35.82562255859375, 26.326337541852677]",CTG,33.846153846153825,"[Tau(val=76.8, steady_state=-47.75796, current_inj=40.0), Tau(val=67.9, steady_state=-55.151756, current_inj=20.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-33.5246467590332,0.7913195490837097,53.78871154785156,36.19978202961303,5.2
449,JJB230131/t10,CTG230131a,FP,TCB2,2,1,,,,,,"[-34.68094, -33.19594, -33.07219, -31.741875, -33.93844, -31.494375, -32.05125, -34.928436]",33.180271634314366,0.2999999999999999,"[Sag(val=0.1205857, steady_state=-92.15885, current_inj=-100.0), Sag(val=0.08038556, steady_state=-86.28407, current_inj=-80.0)]","[4.8, 5.0, 5.4, 4.7, 6.0, 4.9, 4.9, 6.6]","[52.408127, 52.439064, 53.11969, 51.789375, 53.800316, 52.09875, 52.09875, 54.57375]","[34.938751220703125, 34.9593760172526, 29.510938856336804, 36.99241093226842, 24.454689025878903, 37.213393620082314, 37.213393620082314, 21.829499816894533]",CTG,32.22222222222219,"[Tau(val=77.2, steady_state=-44.1825, current_inj=40.0), Tau(val=54.5, steady_state=-53.643745, current_inj=20.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-33.13793182373047,1.2281289100646973,52.790977478027344,32.13905663868738,5.2875
450,JJB230131/t11,CTG230131a,FP,TCB2,3,1,,,,,,"[-31.710938, -33.257812, -36.01125, -35.26875]",28.352434187672646,0.39999999999999986,"[Sag(val=0.07691223, steady_state=-93.826035, current_inj=-100.0), Sag(val=0.061944894, steady_state=-91.82589, current_inj=-90.0)]","[4.3, 4.9, 5.9, 6.7]","[49.995003, 52.06781, 54.697502, 54.511875]","[38.457694420447716, 34.711873372395836, 28.78815901906867, 18.797198328478583]",CTG,39.166666666666636,"[Tau(val=81.5, steady_state=-45.99284, current_inj=40.0), Tau(val=54.7, steady_state=-50.73638, current_inj=30.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-34.06218719482422,1.6904164552688599,52.81804656982422,30.188731285097703,5.45
459,JJB230131/t20,CTG230131b,FP,TCB2,1,1,,,,,,"[-31.525312, -33.103127, -31.710938, -34.68094, -32.453438, -31.958437, -29.978437, -32.236874]",22.298622816331577,0.20000000000000004,"[Sag(val=0.034436084, steady_state=-96.37291, current_inj=-160.0), Sag(val=0.028258195, steady_state=-93.77491, current_inj=-140.0)]","[4.8, 7.5, 5.2, 7.5, 5.7, 5.8, 5.0, 5.8]","[55.78031, 57.791252, 56.770313, 58.44094, 57.512814, 56.64656, 55.22344, 57.481873]","[42.907931988055886, 16.511786324637278, 37.846875508626304, 19.480313618977863, 33.83106680477367, 35.40410041809082, 39.445313044956755, 33.8128662109375]",CTG,80.0,"[Tau(val=56.2, steady_state=-42.322567, current_inj=100.0), Tau(val=39.7, steady_state=-51.316395, current_inj=80.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-32.20594024658203,1.261154294013977,56.95594024658203,32.405031739882006,5.9125
460,JJB230131/t21,CTG230131b,FP,TCB2,2,1,,,,,,"[-34.557186, -35.175938, -34.742813, -33.814686]",23.190096433255487,0.27499999999999997,"[Sag(val=0.029312113, steady_state=-97.855034, current_inj=-160.0), Sag(val=0.027483033, steady_state=-95.329765, current_inj=-140.0)]","[5.4, 6.7, 5.7, 5.7]","[57.574684, 58.25531, 57.82219, 57.667496]","[38.38312276204427, 24.273045857747398, 36.13886833190918, 36.042184829711914]",CTG,103.63636363636361,"[Tau(val=34.6, steady_state=-48.887653, current_inj=100.0), Tau(val=28.0, steady_state=-55.298313, current_inj=80.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-34.572654724121094,0.4918486177921295,57.82992172241211,33.709305445353195,5.875
461,JJB230131/t22,CTG230131b,FP,TCB2,3,1,,,,,,"[-33.629063, -32.082188, -32.175, -33.690937, -33.319687, -33.165]",20.48722483475703,0.2500000000000001,"[Sag(val=0.033495262, steady_state=-98.04635, current_inj=-160.0), Sag(val=0.023402978, steady_state=-95.4377, current_inj=-140.0)]","[5.3, 5.0, 5.6, 5.9, 5.8, 5.8]","[54.697502, 54.914062, 55.223434, 56.491875, 55.81125, 55.718437]","[36.46500142415365, 39.22433035714286, 34.51464653015137, 33.23051452636719, 34.88203048706055, 32.77555129107307]",CTG,94.66666666666667,"[Tau(val=44.7, steady_state=-44.65712, current_inj=100.0), Tau(val=85.8, steady_state=-51.723934, current_inj=80.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-33.010311126708984,0.6487046480178833,55.47609329223633,35.182012435991446,5.566666666666666
466,JJB230201/t10,CTG230201a,FP,TCB2,1,1,,,,,,"[-41.085, -41.70375, -40.992188, -38.548126, -40.064064, -39.22875, -38.579063, -38.88844, -38.82656, -38.207813, -39.321564, -38.393436, -38.764687, -38.207813]",23.557318172558073,0.16249999999999995,"[Sag(val=0.22368832, steady_state=-94.51108, current_inj=-300.0), Sag(val=0.18025067, steady_state=-91.453674, current_inj=-260.0)]","[4.3, 6.0, 4.6, 3.8, 5.3, 4.5, 4.4, 4.4, 4.4, 4.2, 4.7, 4.3, 4.6, 4.3]","[57.450935, 59.245316, 58.56469, 55.935, 58.19344, 57.574684, 56.894066, 57.358128, 57.141563, 56.460938, 57.45094, 56.64656, 57.1725, 56.52281]","[52.2281230579723, 29.622657775878906, 48.80390803019206, 55.935001373291016, 48.494532903035484, 47.97890345255534, 47.411721547444664, 47.79843966166179, 47.61796951293945, 47.05078125, 44.19303013728215, 51.49687333540483, 47.643750508626304, 47.1023432413737]",CTG,158.46153846153837,"[Tau(val=27.3, steady_state=-55.02895, current_inj=140.0), Tau(val=22.8, steady_state=-59.943386, current_inj=100.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-39.34366226196289,1.113653540611267,57.32939910888672,47.38414541340414,4.557142857142857
467,JJB230201/t11,CTG230201a,FP,TCB2,2,1,,,,,,"[-40.559063, -40.002186, -40.095, -40.064064, -40.12594]",24.834075629136567,0.15,"[Sag(val=0.20748937, steady_state=-95.56555, current_inj=-300.0), Sag(val=0.19904414, steady_state=-92.447586, current_inj=-260.0)]","[4.7, 4.7, 4.7, 4.8, 4.8]","[55.532814, 55.842186, 56.275314, 55.749374, 56.120625]","[46.27734502156576, 46.53515497843425, 43.28870333158053, 46.4578119913737, 40.086160387311665]",CTG,144.44444444444434,"[Tau(val=24.8, steady_state=-54.4081, current_inj=140.0), Tau(val=26.0, steady_state=-59.508564, current_inj=100.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-40.16925048828125,0.19915693998336792,55.9040641784668,44.52903514205318,4.74
468,JJB230201/t12,CTG230201a,FP,TCB2,3,1,,,,,,"[-40.559063, -36.28969, -39.630936, -39.043125, -38.950314, -36.939377, -37.03219, -36.84656, -37.279686, -38.115, -37.58906, -36.50625, -37.527187, -36.568127]",26.66829559416806,0.16249999999999995,"[Sag(val=0.19129553, steady_state=-97.447266, current_inj=-300.0), Sag(val=0.18673845, steady_state=-94.055016, current_inj=-260.0)]","[4.9, 3.7, 4.8, 4.8, 5.3, 4.7, 4.6, 4.6, 4.7, 5.1, 4.9, 4.5, 5.1, 4.5]","[54.419064, 50.459064, 54.29531, 54.32625, 55.03781, 52.903126, 52.995937, 52.964996, 53.274372, 53.86219, 53.614685, 52.562813, 53.521873, 52.74844]","[41.86081812931941, 45.87187680331143, 41.765623826246994, 45.271873474121094, 42.33677790715144, 44.08593813578288, 44.16328112284343, 44.13749694824219, 44.39531008402507, 41.43245403583233, 41.2420654296875, 43.802344004313156, 38.22990962437221, 40.57572291447566]",CTG,158.46153846153837,"[Tau(val=31.4, steady_state=-54.474712, current_inj=140.0), Tau(val=35.9, steady_state=-59.548126, current_inj=100.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-37.77689743041992,1.2543164491653442,53.356136322021484,42.79796374569463,4.7285714285714295
496,JJB230201/t47,CTG230201c,FP,TCB2,1,1,,,,,,"[-28.33875, -28.276875, -26.575312, -23.698126, -26.575312, -26.60625, -25.585312, -26.420626, -26.544374, -26.142187, -26.668125, -25.337812, -25.523438]",25.100342640043436,0.22500000000000014,"[Sag(val=0.32051775, steady_state=-73.80727, current_inj=-300.0), Sag(val=0.27223203, steady_state=-70.92886, current_inj=-260.0)]","[2.8, 2.5, 2.6, 2.3, 2.6, 2.8, 2.5, 2.6, 2.6, 2.8, 2.7, 2.5, 2.5]","[69.76406, 69.70219, 68.95969, 65.773125, 68.5575, 68.61938, 67.66031, 68.49563, 68.27906, 67.75313, 68.0625, 66.94875, 67.50563]","[69.7640609741211, 87.12773323059082, 76.62187364366319, 82.21640586853027, 76.17500305175781, 62.381251942027696, 75.17812093098958, 76.10625372992621, 75.86562262641058, 56.460940043131515, 68.0625, 74.38750372992621, 75.00625610351562]",CTG,92.59259259259258,"[Tau(val=33.8, steady_state=-44.581802, current_inj=60.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-26.330190658569336,1.1549938917160034,68.16006469726562,73.48873275958388,2.5999999999999996
497,JJB230201/t48,CTG230201c,FP,TCB2,2,1,,,,,,"[-27.565313, -27.998438, -26.699062, -26.699062, -25.245, -27.225, -27.59625, -26.451563, -26.11125, -25.430626, -26.235, -26.235, -26.389687, -25.245]",28.117173204338993,0.17499999999999982,"[Sag(val=0.33710873, steady_state=-72.64887, current_inj=-300.0), Sag(val=0.29966164, steady_state=-70.217766, current_inj=-260.0)]","[2.5, 2.8, 2.5, 2.5, 2.4, 2.8, 2.7, 2.5, 2.5, 2.4, 2.5, 2.5, 2.5, 2.5]","[70.135315, 72.05344, 70.75406, 69.91875, 68.49563, 70.475624, 70.72313, 69.57844, 69.45469, 68.526566, 69.51656, 69.36188, 69.45468, 68.217186]","[77.92812771267361, 72.05343627929688, 78.61562093098958, 77.68749660915799, 76.10625372992621, 64.0687491677024, 64.29375388405539, 77.3093753390842, 77.171876695421, 85.65820693969727, 77.24062601725261, 77.06875271267361, 77.17186821831596, 75.796873304579]",CTG,58.09523809523794,"[Tau(val=30.8, steady_state=-39.21968, current_inj=100.0), Tau(val=23.2, steady_state=-44.75359, current_inj=60.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-26.509017944335938,0.8360370397567749,69.76184844970703,75.58364411005898,2.5428571428571423
498,JJB230201/t49,CTG230201c,FP,TCB2,3,1,,,,,,"[-31.989374, -27.132187, -25.183125, -26.637188, -25.523438, -25.245, -25.956562, -26.265938, -25.523438, -25.585312, -25.801874, -25.245, -25.245, -26.822813]",28.886017073052116,0.25000000000000017,"[Sag(val=0.34539387, steady_state=-73.73857, current_inj=-300.0), Sag(val=0.31190547, steady_state=-70.661026, current_inj=-260.0)]","[5.9, 2.7, 2.4, 2.7, 2.5, 2.7, 2.6, 2.6, 2.6, 2.5, 2.6, 2.5, 2.5, 2.8]","[74.06438, 67.62938, 67.598434, 68.27907, 67.87688, 67.16531, 68.03156, 68.000626, 67.28906, 67.258125, 67.01063, 67.10344, 66.70125, 68.40282]","[18.99086585411659, 67.62937927246094, 84.49804306030273, 68.27906799316406, 75.4187520345052, 61.05937610973011, 68.03156280517578, 75.5562506781684, 67.2890625, 74.7312503390842, 74.45625305175781, 74.5593770345052, 74.1124979654948, 62.18437888405539]",CTG,93.33333333333333,"[Tau(val=35.0, steady_state=-43.391243, current_inj=60.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-26.296875,1.6928209066390991,68.02935028076172,67.62829411303723,2.8285714285714287
499,JJB230201/t50,CTG230201c,FP,TCB2,4,1,,,*offset16,,,"[-27.936562, -27.627188, -26.513437, -25.770937, -26.513437, -26.513437, -24.9975, -25.832813, -24.719063, -25.647188, -24.193125, -25.152187, -24.75, -24.595312, -26.049376, -25.090313, -23.976562, -25.36875]",29.616219381209607,0.2375000000000001,"[Sag(val=0.32823187, steady_state=-73.66505, current_inj=-300.0), Sag(val=0.29058516, steady_state=-70.48535, current_inj=-260.0)]","[2.9, 2.9, 2.7, 2.4, 2.8, 2.8, 2.7, 2.8, 2.6, 2.7, 2.6, 2.7, 2.7, 2.6, 2.7, 2.7, 2.5, 2.7]","[68.0625, 67.815, 66.60844, 65.40187, 67.381874, 67.474686, 65.649376, 66.26813, 65.18532, 66.05156, 65.123436, 65.52562, 65.18532, 64.845, 66.175316, 65.556564, 64.72125, 65.49469]","[61.87499999999999, 61.65000221946022, 74.00937398274739, 81.75233840942383, 67.38187408447266, 67.47468566894531, 59.68125083229758, 66.26812744140625, 72.42813110351562, 66.05155944824219, 72.359373304579, 65.52561950683594, 65.18531799316406, 64.84500122070312, 66.1753158569336, 65.55656433105469, 71.91250271267361, 65.49468994140625]",CTG,83.85964912280701,"[Tau(val=25.0, steady_state=-42.238724, current_inj=60.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-25.62484359741211,1.0632284879684448,66.02921295166016,67.53481822543674,2.6944444444444446
547,JJB230207/t17,CTG230207a,FP,TCB2,1,2,,,,,,"[-35.083126, -33.876564, -35.237812, -33.4125]",14.396509421084673,0.20000000000000004,"[Sag(val=0.07927435, steady_state=-95.24212, current_inj=-200.0), Sag(val=0.055603318, steady_state=-91.581566, current_inj=-170.0)]","[5.9, 6.0, 6.9, 6.4]","[72.146255, 71.06344, 71.68219, 70.10437]","[55.4971196101262, 54.664183396559494, 47.788126627604164, 53.92643855168269]",CTG,19.999999999999996,"[Tau(val=132.9, steady_state=-54.779907, current_inj=10.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-34.402496337890625,0.7774493098258972,71.24906158447266,52.968967046493134,6.300000000000001
548,JJB230207/t18,CTG230207a,FP,TCB2,2,2,,,,,,"[-35.299686, -34.68094, -33.474377, -34.619064, -32.175, -31.30875, -33.134064, -32.4225, -31.80375, -32.731876]",13.782263946764184,0.20000000000000007,"[Sag(val=0.06774347, steady_state=-94.18045, current_inj=-200.0), Sag(val=0.03428316, steady_state=-90.465324, current_inj=-170.0)]","[6.3, 6.4, 5.9, 8.5, 8.4, 7.4, 8.9, 8.5, 8.2, 9.4]","[71.5275, 71.24907, 68.61938, 69.76407, 66.825, 66.17531, 67.96969, 67.50563, 66.54656, 67.87688]","[51.09106881277902, 54.806976318359375, 52.78413625863882, 46.509379069010414, 47.732140677315854, 47.26807730538505, 45.31312561035156, 45.003753662109375, 47.53325871058873, 42.42304801940918]",CTG,30.0,[],18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-33.165000915527344,1.2682113647460938,68.4059066772461,48.046496444394734,7.790000000000001
549,JJB230207/t19,CTG230207a,FP,TCB2,3,2,,,,,,"[-35.114063, -34.340626, -33.53625, -32.979374, -33.690937, -33.876564]",13.282898883971733,0.2166666666666667,"[Sag(val=0.07293982, steady_state=-94.002106, current_inj=-200.0), Sag(val=0.04100147, steady_state=-90.30008, current_inj=-170.0)]","[6.0, 7.5, 7.9, 7.9, 8.4, 8.8]","[70.351875, 69.33093, 68.526566, 67.90781, 68.34094, 68.49563]","[54.11682715782752, 46.220621744791664, 45.68437703450521, 45.271870930989586, 45.560628255208336, 42.809767723083496]",CTG,41.53846153846156,"[Tau(val=73.0, steady_state=-49.502693, current_inj=40.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-33.922969818115234,0.6694596409797668,68.82563018798828,46.610682141067635,7.75
561,JJB230207/t44,CTG230207c,FP,TCB2,1,1,,,,,,"[-28.215, -27.286875, -26.73, -26.9775, -26.451563, -25.090313]",13.898921660297464,0.17500000000000002,"[Sag(val=0.022424936, steady_state=-82.59291, current_inj=-150.0), Sag(val=0.029595708, steady_state=-78.99798, current_inj=-130.0)]","[4.4, 4.7, 4.8, 4.9, 5.0, 4.6]","[63.73125, 63.855003, 62.98875, 62.926876, 62.153435, 61.070625]","[49.02403904841496, 45.610716683524, 44.99196461268834, 41.95125071207682, 41.43562316894531, 46.97740408090444]",CTG,16.666666666666664,"[Tau(val=43.5, steady_state=-42.114304, current_inj=30.0), Tau(val=132.4, steady_state=-47.952927, current_inj=10.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-26.7918758392334,0.9416051506996155,62.78765869140625,44.99849971775898,4.733333333333334
562,JJB230207/t45,CTG230207c,FP,TCB2,2,1,,,,,,"[-28.493437, -28.09125, -28.802813, -27.874687, -24.75]",12.936113449918166,0.2250000000000001,"[Sag(val=0.014005965, steady_state=-83.55083, current_inj=-150.0), Sag(val=0.016923208, steady_state=-80.4027, current_inj=-130.0)]","[4.3, 4.8, 5.5, 5.0, 4.7]","[62.83406, 63.23625, 63.669373, 62.864998, 59.4]","[52.361717224121094, 45.16875130789621, 33.5101960834704, 41.90999857584635, 45.69230886606069]",CTG,25.555555555555557,"[Tau(val=42.0, steady_state=-43.987644, current_inj=30.0)]",18.54704396425838,5.703541214980592,0.22808641975308636,0.13674196706326852,9293019889629410.0,-27.602436065673828,1.4617959260940552,62.40093231201172,43.728594411478944,4.86
